Id,SalePrice
1461,125646.6
1462,149900.3
1463,179477.5
1464,185720.2
1465,193296.3
1466,175443.2
1467,177750.0
1468,173174.7
1469,182487.1
1470,126123.0
1471,210605.6
1472,97462.2
1473,97610.0
1474,151028.2
1475,114949.9
1476,368207.2
1477,244366.9
1478,291671.4
1479,295210.4
1480,520722.1
1481,302288.2
1482,200034.9
1483,185049.3
1484,165996.1
1485,178269.5
1486,198588.4
1487,318010.3
1488,242446.7
1489,198961.3
1490,220317.0
1491,194091.2
1492,102932.6
1493,191278.1
1494,307939.5
1495,292143.9
1496,234366.8
1497,182716.5
1498,152290.1
1499,153719.5
1500,168992.9
1501,174684.3
1502,155057.1
1503,259464.2
1504,232098.7
1505,219001.1
1506,185346.2
1507,231455.7
1508,196678.5
1509,156231.6
1510,154819.9
1511,149572.5
1512,172658.5
1513,149621.8
1514,159496.0
1515,188663.2
1516,135124.8
1517,155717.9
1518,137518.2
1519,219879.9
1520,140856.1
1521,140578.6
1522,153339.2
1523,122715.2
1524,118843.2
1525,122447.7
1526,128910.6
1527,94109.7
1528,124034.1
1529,140744.3
1530,160149.2
1531,125299.9
1532,111641.8
1533,139335.9
1534,118391.0
1535,151819.6
1536,119574.3
1537,82442.0
1538,162163.4
1539,177383.9
1540,120798.1
1541,140456.7
1542,139059.7
1543,195608.7
1544,77235.5
1545,111172.8
1546,119316.2
1547,139147.8
1548,135174.6
1549,109618.2
1550,143818.5
1551,120927.3
1552,139176.8
1553,152723.7
1554,111175.6
1555,167933.0
1556,93114.7
1557,125464.9
1558,93436.1
1559,114108.9
1560,146043.8
1561,151297.4
1562,130751.4
1563,125699.4
1564,153332.2
1565,152024.7
1566,221637.8
1567,81582.1
1568,212400.7
1569,174138.6
1570,139076.2
1571,115437.8
1572,142972.5
1573,239787.4
1574,139092.9
1575,212450.6
1576,221524.5
1577,189079.8
1578,140139.5
1579,141469.0
1580,188874.8
1581,139251.1
1582,126441.5
1583,310789.0
1584,236998.5
1585,143674.2
1586,78317.6
1587,106663.8
1588,143993.0
1589,104274.8
1590,128429.6
1591,101715.0
1592,118954.2
1593,110957.1
1594,131797.1
1595,129269.3
1596,225712.4
1597,167396.7
1598,179729.1
1599,169800.8
1600,167225.4
1601,77143.3
1602,116098.2
1603,95778.1
1604,292330.3
1605,239894.6
1606,168789.3
1607,184402.2
1608,210932.9
1609,196024.0
1610,159200.0
1611,146141.4
1612,172289.0
1613,164434.2
1614,128864.1
