Id,SalePrice
1461,122447.3
1462,153269.5
1463,184568.5
1464,191703.8
1465,197087.6
1466,169641.1
1467,174483.7
1468,160659.4
1469,185588.5
1470,117704.4
1471,190109.4
1472,95823.8
1473,95592.5
1474,140920.5
1475,109330.4
1476,355118.0
1477,252773.9
1478,277666.4
1479,274355.7
1480,467298.5
1481,319589.7
1482,210882.8
1483,178650.0
1484,162200.3
1485,188975.5
1486,195379.3
1487,330683.5
1488,233853.2
1489,197154.2
1490,236521.6
1491,196445.7
1492,92766.8
1493,178153.1
1494,297753.6
1495,285366.0
1496,231033.8
1497,178418.9
1498,169741.4
1499,158830.9
1500,154036.5
1501,177239.7
1502,142193.1
1503,288725.3
1504,238978.1
1505,223931.5
1506,189971.6
1507,250256.2
1508,205802.0
1509,160309.1
1510,144415.7
1511,155255.4
1512,172059.3
1513,142506.2
1514,158172.5
1515,199843.9
1516,151350.1
1517,165731.9
1518,128276.5
1519,214116.9
1520,129946.6
1521,135638.5
1522,180031.2
1523,110205.1
1524,125475.4
1525,120976.5
1526,113931.4
1527,105393.6
1528,137584.3
1529,148647.6
1530,173580.1
1531,108659.4
1532,98661.2
1533,149199.1
1534,127529.3
1535,147499.4
1536,108188.5
1537,64922.8
1538,150029.9
1539,197725.8
1540,96143.0
1541,143211.1
1542,143154.0
1543,191902.8
1544,89301.8
1545,116154.1
1546,133944.7
1547,134397.9
1548,140621.9
1549,119220.1
1550,133477.1
1551,111733.5
1552,131831.3
1553,146191.2
1554,113456.3
1555,170611.3
1556,88828.7
1557,110520.7
1558,100933.6
1559,74112.6
1560,127252.8
1561,133838.3
1562,130446.2
1563,119800.9
1564,160724.8
1565,146588.1
1566,244158.1
1567,78513.8
1568,236798.0
1569,134984.1
1570,133028.9
1571,120614.5
1572,146554.6
1573,238664.3
1574,117050.6
1575,219034.9
1576,239551.2
1577,183069.2
1578,143964.0
1579,146960.2
1580,194188.1
1581,157479.8
1582,122846.9
1583,299680.3
1584,219819.3
1585,136708.3
1586,65202.6
1587,102670.3
1588,150328.6
1589,96320.0
1590,135333.9
1591,94871.1
1592,118625.6
1593,120857.0
1594,133266.1
1595,108114.4
1596,228768.1
1597,188076.2
1598,221784.6
1599,163160.7
1600,160534.8
1601,68948.0
1602,120152.2
1603,79296.8
1604,253199.1
1605,238400.4
1606,165636.4
1607,173250.0
1608,211818.7
1609,182401.4
1610,151680.0
1611,140983.7
1612,171323.8
1613,167810.8
1614,117737.3
1615,90426.7
1616,77978.4
1617,91542.6
1618,125883.9
1619,135759.1
1620,153441.8
1621,141084.7
1622,137190.1
1623,250986.3
1624,217740.0
1625,122496.8
1626,170891.4
1627,192751.8
1628,268469.6
1629,177455.5
1630,353455.3
1631,229494.9
1632,247606.1
1633,171299.9
1634,187378.9
1635,172755.3
1636,148155.5
1637,210559.0
1638,180480.9
1639,187330.8
1640,253730.0
1641,178055.1
1642,230915.6
1643,216407.2
1644,230079.5
1645,204917.6
1646,157385.4
1647,154960.7
1648,126439.0
1649,142736.0
1650,112474.5
1651,120236.9
1652,98621.7
1653,101047.4
1654,144755.4
1655,133719.0
1656,140054.9
1657,148304.1
1658,146961.2
1659,117544.7
1660,154764.5
1661,443921.1
1662,373289.0
1663,371402.7
1664,472700.5
1665,298726.9
1666,320395.7
1667,360926.7
1668,338788.6
1669,284199.0
1670,338069.9
1671,271441.5
1672,405628.7
1673,293949.6
1674,244908.9
1675,201983.2
1676,198505.8
1677,223996.0
1678,450235.2
1679,355513.5
1680,329323.5
1681,240190.6
1682,302479.3
1683,185751.8
1684,173248.9
1685,171961.8
1686,168707.0
1687,170192.1
1688,192224.1
1689,190953.0
1690,194441.2
1691,181926.1
1692,254039.5
1693,167961.2
1694,179872.5
1695,161865.5
1696,268536.3
1697,165308.6
1698,350155.5
1699,315634.5
1700,259115.6
1701,274941.4
1702,250224.9
1703,243759.1
1704,281078.0
1705,242161.6
1706,400355.8
1707,210029.5
1708,203195.8
1709,267075.9
1710,223864.4
1711,272091.2
1712,254384.5
1713,256870.1
1714,222095.6
1715,207357.8
1716,183469.3
1717,172007.4
1718,138472.8
1719,203313.8
1720,228537.1
1721,160169.3
1722,125822.2
1723,152976.9
1724,203301.3
1725,235872.7
1726,182412.2
1727,157727.7
1728,170592.3
1729,167437.6
1730,159643.6
1731,121281.7
