Id,SalePrice
1461,121680.6
1462,156062.3
1463,186474.1
1464,191706.2
1465,194908.4
1466,168733.7
1467,176153.3
1468,161850.8
1469,187407.0
1470,117833.3
1471,185699.4
1472,96834.4
1473,97719.9
1474,141524.4
1475,110882.1
1476,348942.8
1477,252510.0
1478,278141.8
1479,278176.3
1480,462628.0
1481,318324.6
1482,210533.9
1483,178133.9
1484,160357.1
1485,193484.5
1486,197632.4
1487,329354.4
1488,240072.0
1489,198431.1
1490,237261.6
1491,200370.2
1492,93185.9
1493,185869.5
1494,307698.7
1495,287497.6
1496,228634.6
1497,178562.8
1498,171790.4
1499,160242.2
1500,155875.9
1501,181872.1
1502,140869.6
1503,294963.1
1504,240007.8
1505,224210.2
1506,193912.3
1507,253226.6
1508,210388.3
1509,163884.7
1510,147599.7
1511,155290.7
1512,174642.3
1513,144519.0
1514,159321.9
1515,205256.9
1516,150882.6
1517,167884.0
1518,124981.7
1519,216302.9
1520,132939.2
1521,138487.1
1522,184944.4
1523,111057.1
1524,128967.1
1525,121773.1
1526,115597.9
1527,106804.2
1528,138854.3
1529,149194.4
1530,176654.4
1531,108651.1
1532,100236.5
1533,154737.1
1534,129111.2
1535,148801.4
1536,108445.8
1537,66014.9
1538,152821.1
1539,204943.7
1540,103510.8
1541,149425.6
1542,140882.1
1543,191813.5
1544,91969.6
1545,120403.7
1546,134236.4
1547,133625.9
1548,142855.6
1549,120840.5
1550,134568.0
1551,114075.6
1552,131596.7
1553,150211.9
1554,114845.1
1555,175316.8
1556,90891.0
1557,112546.8
1558,101956.1
1559,81257.9
1560,124387.5
1561,137972.3
1562,134632.2
1563,122378.9
1564,161628.7
1565,149382.5
1566,251564.5
1567,82166.2
1568,239330.3
1569,134997.3
1570,134571.8
1571,119833.7
1572,148034.7
1573,243292.1
1574,118069.1
1575,221015.1
1576,238608.3
1577,182325.4
1578,146505.5
1579,149025.0
1580,195685.9
1581,160560.9
1582,125733.3
1583,298274.9
1584,215918.2
1585,136964.4
1586,63410.8
1587,102376.7
1588,150560.9
1589,97009.5
1590,136206.9
1591,97597.7
1592,119030.9
1593,121303.0
1594,136040.3
1595,109376.3
1596,228682.5
1597,188612.7
1598,227321.3
1599,163532.1
1600,158954.6
1601,71919.0
