Id,SalePrice
1461,123570.2
1462,150096.6
1463,182806.7
1464,192372.7
1465,201772.1
1466,168471.8
1467,174252.2
1468,157707.3
1469,186578.8
1470,116132.6
1471,193622.1
1472,95208.3
1473,93478.4
1474,138385.4
1475,106576.6
1476,356079.2
1477,253838.5
1478,274956.1
1479,270767.3
1480,462239.0
1481,318235.9
1482,212691.5
1483,180000.1
1484,162242.1
1485,188069.4
1486,193879.2
1487,333073.1
1488,229944.1
1489,194406.5
1490,238152.0
1491,196029.6
1492,91896.7
1493,171692.1
1494,293347.2
1495,283365.8
1496,230232.3
1497,177813.2
1498,171990.7
1499,159403.7
1500,152463.7
1501,174028.2
1502,141106.4
1503,284797.9
1504,239479.8
1505,224652.7
1506,188646.0
1507,248581.7
1508,203899.5
1509,157319.2
1510,142389.9
1511,159391.6
1512,171409.0
1513,141159.9
1514,159109.0
1515,199281.5
1516,152763.9
1517,165996.2
1518,129104.1
1519,211561.2
1520,126259.7
1521,133795.4
1522,180047.7
1523,108609.9
1524,123993.1
1525,119983.2
1526,111377.2
1527,103716.6
1528,139458.2
1529,149904.2
1530,174365.6
1531,105503.3
1532,97056.2
1533,148666.9
1534,129142.4
1535,147201.6
1536,107558.0
1537,62079.4
1538,149258.1
1539,198196.9
1540,88791.7
1541,140120.5
1542,148011.9
1543,190356.2
1544,90260.5
1545,116376.7
1546,135237.9
1547,134792.8
1548,143268.3
1549,122126.8
1550,131913.5
1551,109738.5
1552,130393.0
1553,146312.1
1554,111999.9
1555,166970.6
1556,87601.2
1557,111560.7
1558,102358.3
1559,59845.9
1560,125816.1
1561,129671.2
1562,127948.2
1563,117389.7
1564,161102.2
1565,144222.7
1566,244997.5
1567,76341.5
1568,239183.1
1569,129878.5
1570,130006.7
1571,120701.0
1572,145381.9
1573,236046.1
1574,116311.0
1575,221002.4
1576,245757.4
1577,180673.6
1578,141995.2
1579,146312.3
1580,193197.3
1581,157284.8
1582,119902.9
1583,294023.8
1584,218877.7
1585,135166.4
1586,64252.6
1587,102981.2
1588,151639.1
1589,94837.7
1590,135282.5
1591,91839.6
1592,117071.6
1593,120235.7
1594,134406.2
1595,105388.0
1596,228090.3
1597,191746.1
1598,227477.3
1599,161867.3
1600,158680.7
1601,68179.0
1602,119652.2
1603,67228.3
1604,257777.7
1605,237253.9
1606,164745.8
1607,180182.5
1608,215398.7
1609,183270.7
1610,149405.0
1611,137551.1
1612,170054.9
1613,166575.1
1614,120375.0
1615,90872.4
1616,76995.3
1617,91637.2
1618,126524.6
1619,133267.6
1620,148968.3
1621,139665.6
1622,137278.2
1623,248913.8
1624,216314.7
1625,121096.0
1626,170972.7
1627,193170.9
1628,266833.7
1629,174661.0
1630,360627.3
1631,234599.3
1632,253836.5
1633,170029.1
1634,186387.4
1635,170680.2
1636,146401.8
1637,210724.8
1638,174970.0
1639,186772.8
1640,249121.3
1641,177002.9
1642,229914.5
1643,214497.6
1644,232601.0
1645,205218.6
1646,155587.8
1647,154899.4
1648,125778.6
1649,142260.7
1650,110598.9
1651,120563.8
1652,96882.9
1653,99264.6
1654,141914.5
1655,129567.3
1656,136054.6
1657,144921.9
1658,143803.6
1659,114312.8
1660,152145.6
1661,436991.8
1662,373937.5
1663,369216.3
1664,480511.3
1665,299072.7
1666,324057.1
1667,361765.8
1668,348533.6
1669,285036.8
1670,334568.5
1671,270477.8
1672,396107.4
1673,294345.0
1674,244282.3
1675,203479.9
1676,200790.0
1677,225601.8
1678,443550.8
1679,350123.2
1680,325382.0
1681,239108.9
1682,300867.4
1683,188948.2
1684,171334.3
1685,171542.9
1686,169304.9
1687,167481.3
1688,189573.9
1689,190577.7
1690,194291.9
1691,182588.4
1692,253224.2
1693,163735.6
1694,177979.3
1695,158907.9
1696,266321.6
1697,162878.5
1698,345104.0
1699,308940.4
1700,259240.7
1701,275191.9
1702,245508.1
1703,237454.6
1704,274929.2
1705,237385.3
1706,401196.3
1707,208776.6
1708,202224.8
1709,267672.3
1710,222721.8
1711,271738.6
1712,255405.7
1713,256852.9
1714,222892.0
1715,206960.8
1716,184685.4
1717,173324.8
1718,138220.4
1719,203217.4
1720,224849.3
1721,157074.9
1722,122587.1
1723,148421.6
1724,201853.4
1725,235754.1
1726,181250.7
1727,156239.9
1728,165821.4
1729,165775.8
1730,159072.6
1731,118645.5
1732,123581.9
1733,111519.7
1734,121006.8
1735,119874.9
1736,106540.6
1737,279848.6
1738,256482.1
1739,246336.6
1740,220285.9
1741,193727.7
1742,170842.7
1743,179293.5
1744,307607.5
1745,232143.1
1746,182584.5
1747,214842.9
1748,215130.5
1749,139290.2
1750,124857.3
1751,252955.9
1752,114158.4
1753,150310.3
1754,188655.7
1755,168298.0
1756,123159.6
1757,120271.4
1758,138804.4
1759,157129.1
1760,164858.0
1761,152232.8
1762,175653.3
1763,179049.2
1764,112700.2
1765,175444.3
1766,192351.8
1767,233234.8
1768,142411.0
1769,170356.4
1770,156370.5
1771,124417.2
1772,133654.7
1773,120866.7
1774,142590.2
1775,142167.9
1776,123328.8
1777,107343.2
1778,142356.3
1779,128451.7
1780,176913.5
1781,128229.7
1782,86111.0
1783,138859.4
1784,108691.1
1785,116341.3
1786,124938.6
1787,160524.6
1788,62542.3
1789,93624.1
1790,76731.2
1791,181554.2
1792,168449.4
1793,125922.8
1794,156358.1
1795,137844.3
1796,121858.5
1797,115735.3
1798,121792.7
1799,109024.9
1800,130380.9
1801,127356.3
1802,132848.4
1803,143334.0
1804,140015.5
1805,135347.0
1806,126830.4
1807,132683.5
1808,121267.7
1809,124573.9
1810,129509.0
1811,95008.8
1812,99932.5
1813,120915.9
1814,95605.9
1815,53418.3
1816,105822.6
1817,107845.4
1818,139374.5
1819,113184.7
1820,47887.8
1821,120553.3
1822,143248.8
1823,40571.4
1824,130394.2
1825,135490.1
1826,104271.8
1827,103963.9
1828,137699.2
1829,126368.4
1830,142571.8
1831,141419.4
1832,77434.0
1833,141154.3
1834,114243.8
1835,117502.5
1836,127707.3
1837,89067.3
1838,127860.2
1839,96762.9
1840,140128.1
1841,131601.5
1842,89299.5
1843,132483.5
1844,132674.2
1845,140415.1
1846,155723.9
1847,168680.5
1848,51375.9
1849,117617.1
1850,117269.1
1851,154295.4
1852,127227.2
1853,122412.7
1854,167478.1
1855,149732.8
1856,223186.7
1857,153151.8
1858,141014.9
1859,114916.9
1860,149378.2
1861,114219.1
1862,299766.5
1863,279409.1
1864,279511.3
1865,339226.3
1866,305115.4
1867,221202.4
1868,288575.2
1869,203287.1
1870,219337.0
1871,242684.0
1872,173719.8
1873,251109.4
1874,153927.3
1875,200451.2
1876,199112.1
1877,210949.9
1878,201922.9
1879,127713.1
1880,126837.3
1881,255151.6
1882,244927.0
1883,185684.0
1884,205473.3
1885,232845.0
1886,271491.5
1887,215628.3
1888,264554.3
1889,170449.5
1890,114007.1
1891,125388.7
1892,94617.7
1893,127377.5
1894,123053.5
1895,129084.4
1896,123521.4
1897,117638.5
1898,111728.6
1899,158961.7
1900,151419.2
1901,171325.3
1902,158527.5
1903,208752.0
1904,139452.3
1905,204986.2
1906,161689.3
1907,223378.0
1908,104176.7
1909,128411.5
1910,116654.6
1911,221253.0
1912,333888.2
1913,140494.2
1914,52555.1
1915,291991.3
1916,66774.3
1917,241767.6
1918,139696.6
1919,188797.9
1920,164416.1
1921,356403.9
1922,295741.7
1923,238713.3
1924,219965.4
1925,197652.7
1926,357875.7
1927,131058.3
1928,153879.5
1929,130975.4
1930,126678.4
1931,146318.8
1932,139117.5
1933,175845.8
1934,178491.9
1935,169941.2
1936,187683.0
1937,183329.3
1938,170832.1
1939,240433.4
1940,195307.4
1941,167251.1
1942,184759.0
1943,212739.9
1944,339448.5
1945,375079.7
1946,136033.2
1947,311797.9
1948,175873.6
1949,236735.3
1950,188121.4
1951,245860.8
1952,207168.7
1953,162730.7
1954,174010.4
1955,133328.1
1956,303662.1
1957,150231.9
1958,286745.4
1959,143145.0
1960,113500.3
1961,117959.6
1962,97832.2
1963,108268.9
1964,104222.9
1965,137906.3
1966,134280.1
1967,300455.1
1968,380755.8
1969,352425.4
1970,372387.7
1971,451677.0
1972,364005.4
1973,282989.1
1974,317780.3
1975,506565.5
1976,267986.9
1977,343443.5
1978,336112.2
1979,325562.2
1980,212785.7
1981,336186.1
1982,222005.5
1983,205738.6
1984,174528.4
1985,217759.1
1986,210024.5
1987,178759.3
1988,171248.7
1989,191463.8
1990,205517.9
1991,238538.3
1992,214148.2
1993,164693.4
1994,229354.2
1995,181278.8
1996,250266.7
1997,288918.8
1998,312427.1
1999,279707.1
2000,315472.8
2001,278972.4
2002,229771.2
2003,259448.5
2004,290585.7
2005,221012.4
2006,220506.8
2007,245913.8
2008,218571.4
2009,196056.3
2010,194989.8
2011,136066.2
2012,169529.8
2013,174855.2
2014,182936.3
2015,202311.8
2016,193030.4
2017,193754.1
2018,107911.1
2019,134013.4
2020,99228.2
2021,93248.0
2022,191038.1
2023,144841.4
2024,277992.3
2025,349454.1
2026,172339.4
2027,158761.0
2028,150766.3
2029,167844.0
2030,251844.6
2031,228669.5
2032,234735.7
2033,234031.0
2034,170837.1
2035,217900.8
2036,200430.8
2037,217256.7
2038,337720.4
2039,231165.2
2040,286985.1
2041,301502.9
2042,207127.8
2043,177825.4
2044,175310.6
2045,206656.5
2046,151515.2
2047,145676.5
2048,139287.8
2049,143029.5
2050,169222.6
2051,101068.3
2052,116467.2
2053,147767.0
2054,94080.6
2055,155656.5
2056,141153.3
2057,110496.7
2058,214611.0
2059,130904.7
2060,180369.3
2061,171748.0
2062,128477.2
2063,115403.0
2064,136930.1
2065,120157.3
2066,158242.0
2067,117368.1
2068,148796.0
2069,87460.0
2070,116509.6
2071,95671.1
2072,136787.7
2073,126648.0
2074,175646.7
