Id,SalePrice
1461,128957.0
1462,155406.1
1463,192824.7
1464,200365.4
1465,187279.3
1466,176937.0
1467,178583.6
1468,167349.8
1469,173624.4
1470,130326.2
1471,183858.2
1472,99234.0
1473,100671.7
1474,144035.8
1475,115532.2
1476,363280.9
1477,252172.4
1478,280929.5
1479,272739.6
1480,504736.5
1481,343019.0
1482,207695.9
1483,176948.0
1484,167152.6
1485,187211.3
1486,194193.5
1487,342937.3
1488,221775.0
1489,201206.2
1490,245846.6
1491,191449.9
1492,92015.5
1493,191360.7
1494,291816.5
1495,277286.4
1496,256993.9
1497,172287.9
1498,165755.3
1499,165133.3
1500,161582.7
1501,183013.3
1502,155892.1
1503,295950.0
1504,243689.9
1505,232711.6
1506,187169.5
1507,255004.7
1508,210106.1
1509,160486.1
1510,150681.6
1511,149019.1
1512,172338.6
1513,140888.7
1514,160997.1
1515,184086.0
1516,141234.5
1517,164354.0
1518,131249.3
1519,219592.1
1520,136048.3
1521,139470.7
1522,168749.5
1523,111607.9
1524,121256.2
1525,120445.6
1526,113733.0
1527,110124.7
1528,124959.6
1529,154698.5
1530,173789.1
1531,116991.4
1532,93370.5
1533,147581.6
1534,116150.1
1535,145847.0
1536,108677.9
1537,70905.6
1538,142745.4
1539,185529.2
1540,89253.6
1541,144758.2
1542,141145.6
1543,187848.8
1544,79604.4
1545,109202.7
1546,135652.7
1547,137529.2
1548,132014.1
1549,117698.1
1550,145444.2
1551,109718.9
1552,152910.0
1553,146627.9
1554,118232.6
1555,165147.2
1556,89790.2
1557,100468.8
1558,98921.1
1559,71135.4
1560,131429.1
1561,125760.7
1562,127988.2
1563,122233.6
1564,159071.9
1565,156108.8
1566,233611.9
1567,79417.6
1568,230675.5
1569,145879.4
1570,143480.2
1571,115891.2
1572,145392.7
1573,238347.0
1574,110530.3
1575,231989.0
1576,255100.0
1577,200018.6
1578,143878.8
1579,156077.0
1580,189239.7
1581,156998.4
1582,125531.6
1583,317267.7
1584,229833.5
1585,140753.1
1586,72192.7
1587,97865.5
1588,147931.9
1589,97603.6
1590,127665.2
1591,94572.7
1592,110525.7
1593,126696.5
1594,131888.9
1595,118803.9
1596,247205.3
1597,191050.4
1598,193862.0
1599,161390.4
1600,162874.5
1601,62672.3
1602,112103.1
1603,69498.4
1604,259706.0
1605,230072.6
1606,161829.6
1607,174283.4
1608,220267.0
1609,184180.0
1610,163992.1
1611,143930.3
1612,175484.1
1613,173868.4
