Id,SalePrice
1461,116734.9
1462,154302.3
1463,180424.1
1464,195778.4
1465,203547.2
1466,171750.5
1467,178764.0
1468,160070.2
1469,196813.9
1470,121201.7
1471,182399.9
1472,95637.1
1473,92238.3
1474,143008.1
1475,107086.6
1476,356223.6
1477,248228.2
1478,289672.6
1479,291734.7
1480,461702.1
1481,335165.6
1482,218894.0
1483,181624.4
1484,163909.0
1485,189835.0
1486,194710.7
1487,340973.4
1488,239555.3
1489,190913.6
1490,247320.5
1491,192412.3
1492,98123.6
1493,185993.2
1494,299203.4
1495,293802.7
1496,240568.3
1497,182274.5
1498,169013.1
1499,163656.3
1500,158981.8
1501,176186.0
1502,144960.7
1503,288145.3
1504,245795.2
1505,226685.2
1506,199615.1
1507,236542.6
1508,204265.3
1509,160601.4
1510,144941.6
1511,152293.0
1512,179335.7
1513,148706.0
1514,150449.0
1515,189395.6
1516,158826.4
1517,167666.5
1518,136916.5
1519,198335.0
1520,127368.5
1521,129975.8
1522,181630.4
1523,112303.6
1524,129560.3
1525,119909.7
1526,112717.3
1527,107658.2
1528,135707.2
1529,151484.5
1530,180030.4
1531,116611.7
1532,101492.6
1533,154431.7
1534,123392.9
1535,135124.5
1536,107159.7
1537,54092.0
1538,149508.3
1539,206295.8
1540,94119.2
1541,141477.2
1542,135237.1
1543,173727.3
1544,89145.3
1545,117441.1
1546,139204.0
1547,129644.2
1548,139525.4
1549,119762.8
1550,135374.9
1551,110496.1
1552,140141.6
1553,147833.1
1554,120916.7
1555,162036.3
1556,83484.6
1557,109056.1
1558,102248.5
1559,57286.6
1560,136088.4
1561,124241.7
1562,124224.5
1563,119536.3
1564,155727.9
1565,149869.8
1566,235927.3
1567,77832.9
1568,232158.1
1569,126272.2
1570,137389.5
1571,116633.3
1572,140660.0
1573,220637.8
1574,117834.7
1575,236596.5
1576,257769.7
1577,179763.9
1578,163591.1
1579,144006.1
1580,195523.2
1581,159747.6
1582,126361.5
1583,282403.7
1584,217144.4
1585,135184.2
1586,61412.5
1587,104676.6
1588,151085.5
1589,97300.6
1590,132051.8
1591,93604.0
1592,116919.5
1593,133035.4
1594,135158.7
1595,104812.0
1596,218491.6
1597,192059.4
1598,215040.7
1599,165246.7
1600,159417.8
1601,64200.6
1602,112139.7
1603,77393.8
1604,255531.5
1605,240737.3
1606,171809.0
1607,181279.0
1608,223846.1
1609,180416.4
1610,144695.0
1611,141624.4
1612,169375.7
1613,160016.4
1614,132482.1
1615,96138.8
1616,78696.4
1617,93012.3
1618,121425.4
1619,135977.3
1620,138755.6
1621,132137.4
1622,139442.9
1623,262367.1
1624,213596.8
1625,117114.9
1626,170187.8
1627,191743.5
1628,278373.0
1629,176083.8
1630,349506.1
1631,239502.8
1632,252042.4
1633,172565.8
1634,189185.5
1635,175863.6
1636,152839.3
1637,208325.1
1638,176919.3
1639,186902.9
1640,242077.3
1641,176756.9
1642,231655.1
1643,216927.0
1644,236326.6
1645,198765.1
1646,164173.4
1647,163104.4
1648,129725.9
1649,141692.8
1650,111127.8
1651,115154.5
1652,97077.3
1653,101116.8
1654,141104.7
1655,137477.6
1656,138312.1
1657,145975.7
1658,145599.7
1659,112195.0
1660,150857.8
1661,414773.2
1662,381397.4
1663,364619.2
1664,478047.3
1665,301468.4
1666,340664.5
1667,367722.5
1668,345841.9
1669,308228.8
1670,345824.3
1671,261855.0
1672,406001.5
1673,293566.3
1674,237821.4
1675,195369.1
1676,199234.3
1677,219588.8
1678,440141.4
1679,379074.8
1680,324228.2
1681,244677.7
1682,326678.0
1683,187885.7
1684,173637.8
1685,173853.7
1686,172416.7
1687,167547.7
1688,188891.6
1689,193464.4
1690,198845.9
1691,189428.3
1692,275011.7
1693,164765.6
1694,185555.6
1695,160338.6
1696,264689.6
1697,167793.7
1698,335876.8
1699,309869.4
1700,254645.1
1701,276919.2
1702,234760.8
1703,237607.5
1704,273568.4
1705,247839.6
1706,399686.3
1707,219567.0
1708,197289.2
1709,257469.2
1710,222907.1
1711,285115.2
1712,254689.2
1713,258977.4
1714,222082.3
1715,212251.0
1716,177691.9
1717,175938.2
1718,132481.2
1719,208570.5
1720,233977.3
1721,158184.4
1722,122619.3
1723,153479.7
1724,202749.7
1725,239714.0
1726,191647.6
1727,155402.8
1728,180962.6
1729,170545.8
1730,163581.8
